0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000
4.000000,4.500000,5.000000,6.500000,7.000000,4.000000,5.500000,8.000000,5.500000,5.500000
13.500000,14.000000,15.000000,15.000000,15.500000,13.500000,14.500000,15.500000,15.000000,14.000000
22.000000,23.500000,24.000000,24.000000,26.000000,23.000000,24.000000,24.500000,24.500000,24.500000
31.000000,30.000000,32.500000,33.000000,33.000000,32.000000,32.500000,33.500000,32.000000,33.000000
40.000000,38.500000,40.500000,40.000000,39.500000,37.000000,40.000000,39.000000,39.000000,41.000000
