0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.500000,2.000000,1.000000,2.000000,1.500000,2.000000,1.000000,2.500000,1.500000,3.000000
11.500000,11.000000,10.000000,13.500000,12.000000,10.500000,10.500000,12.500000,10.500000,11.000000
18.500000,19.500000,19.000000,20.000000,20.000000,19.500000,19.500000,19.000000,19.500000,19.000000
26.000000,26.000000,26.500000,27.500000,27.000000,25.500000,26.000000,29.000000,26.000000,26.000000
33.500000,32.500000,33.500000,33.500000,34.500000,33.000000,34.500000,35.500000,34.000000,34.000000
39.500000,40.500000,40.500000,41.000000,42.000000,40.000000,40.000000,41.000000,41.000000,40.000000
46.500000,46.500000,47.500000,48.000000,47.500000,47.000000,47.500000,47.000000,47.500000,47.000000
52.500000,53.500000,54.500000,52.500000,54.000000,51.500000,53.500000,53.000000,53.500000,52.500000
