0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,2.000000,1.000000,2.500000,1.500000,1.500000,1.500000,2.000000,2.500000,1.000000
8.000000,8.000000,8.000000,9.000000,9.500000,7.000000,9.000000,11.000000,8.500000,8.000000
16.000000,16.000000,17.000000,17.000000,18.000000,15.500000,16.500000,17.000000,17.000000,15.000000
24.000000,25.000000,24.500000,25.000000,27.000000,25.500000,25.500000,26.000000,27.500000,24.500000
32.500000,32.500000,33.000000,32.000000,34.000000,31.000000,33.000000,32.500000,33.500000,32.500000
38.000000,38.500000,40.000000,39.000000,40.000000,38.000000,39.500000,39.500000,39.000000,39.000000
