0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.500000,8.500000,9.000000,11.000000,10.000000,9.000000,10.000000,10.500000,8.500000,10.000000
17.500000,16.500000,18.000000,18.000000,19.000000,17.500000,18.500000,19.500000,18.000000,18.000000
25.000000,23.500000,25.000000,26.000000,25.500000,24.000000,24.500000,26.000000,24.500000,24.000000
32.500000,30.500000,31.000000,33.000000,34.000000,31.500000,31.500000,35.500000,32.000000,31.500000
37.500000,38.000000,39.500000,39.500000,40.000000,38.000000,38.000000,40.000000,40.000000,38.000000
44.500000,44.000000,44.000000,45.500000,46.500000,43.000000,45.500000,46.500000,45.500000,45.500000
50.000000,50.500000,51.000000,52.500000,52.500000,48.500000,52.500000,52.500000,51.500000,51.000000
55.500000,56.500000,56.500000,57.500000,59.000000,55.500000,57.000000,59.000000,56.500000,56.500000
