0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000
4.000000,3.500000,4.500000,4.500000,4.500000,4.000000,4.500000,5.000000,4.000000,5.000000
9.000000,9.000000,10.000000,11.000000,11.000000,9.500000,11.000000,11.500000,9.500000,10.000000
17.500000,17.500000,17.500000,19.500000,20.000000,18.000000,18.000000,20.500000,18.500000,19.500000
26.000000,26.500000,26.500000,28.500000,29.000000,26.000000,26.500000,28.500000,27.500000,27.000000
34.000000,35.000000,35.000000,36.000000,36.500000,33.500000,34.000000,37.000000,35.000000,34.000000
42.500000,42.000000,42.500000,43.000000,44.500000,40.500000,42.500000,45.000000,41.000000,41.500000
47.500000,46.500000,48.500000,49.500000,51.000000,47.500000,47.500000,51.500000,49.000000,49.500000
