0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,1.000000,1.500000,0.500000,0.500000
7.500000,6.500000,6.500000,7.500000,10.000000,8.000000,7.500000,8.500000,8.000000,8.000000
14.000000,14.500000,15.500000,16.500000,16.500000,13.500000,15.500000,16.500000,14.000000,14.500000
23.500000,22.500000,22.000000,23.500000,24.000000,22.000000,22.500000,25.000000,22.000000,22.500000
30.500000,29.500000,31.000000,31.000000,31.500000,29.000000,30.500000,32.000000,31.500000,29.500000
37.000000,37.000000,36.500000,38.000000,39.000000,36.500000,36.500000,39.000000,37.500000,36.500000
43.500000,43.000000,43.000000,44.500000,44.500000,43.500000,44.000000,45.500000,44.000000,43.500000
49.000000,48.000000,50.500000,50.500000,51.000000,48.500000,50.000000,51.000000,50.000000,49.500000
