0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.500000,3.000000,4.000000,4.000000,4.000000,3.500000,4.000000,4.500000,3.500000,5.000000
8.500000,8.000000,9.000000,10.000000,10.000000,8.500000,9.500000,10.500000,8.500000,9.000000
16.500000,16.500000,16.000000,18.000000,18.500000,17.500000,17.000000,19.000000,17.000000,17.500000
24.500000,25.500000,24.500000,26.500000,27.500000,24.500000,25.000000,27.500000,25.500000,24.500000
32.000000,32.500000,32.000000,33.500000,33.500000,31.500000,32.000000,34.500000,32.500000,32.000000
41.000000,39.500000,39.500000,40.500000,40.500000,38.500000,40.000000,42.000000,39.000000,39.000000
46.000000,44.000000,46.000000,45.500000,47.000000,45.500000,45.000000,48.500000,46.000000,45.000000
