0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.500000,0.000000
4.000000,3.500000,4.000000,4.000000,5.000000,4.000000,5.000000,4.500000,5.000000,4.500000
9.000000,9.000000,10.500000,11.000000,11.500000,9.000000,10.000000,11.000000,9.000000,11.000000
17.500000,17.000000,17.000000,18.500000,19.500000,16.500000,17.000000,19.500000,17.500000,18.000000
24.500000,26.000000,25.000000,27.500000,27.000000,25.500000,26.000000,27.500000,26.000000,26.000000
33.000000,33.000000,33.000000,34.000000,34.000000,31.500000,33.500000,35.500000,33.500000,31.500000
40.500000,39.500000,39.500000,41.000000,41.500000,38.500000,41.000000,42.500000,39.500000,39.000000
44.500000,45.000000,47.000000,46.000000,47.500000,44.500000,46.000000,49.500000,45.000000,46.500000
