0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000,0.500000
5.500000,5.500000,6.500000,7.000000,7.500000,6.000000,6.500000,8.000000,6.500000,6.500000
15.500000,14.000000,16.000000,17.000000,18.000000,15.500000,16.000000,18.500000,15.000000,15.500000
23.500000,24.000000,25.000000,25.500000,25.000000,23.000000,24.500000,26.000000,24.000000,24.000000
31.000000,32.000000,31.000000,33.000000,34.000000,31.000000,31.500000,35.000000,31.500000,31.000000
38.500000,38.000000,39.000000,39.500000,41.000000,39.000000,39.500000,41.500000,39.500000,39.500000
45.000000,46.500000,45.500000,46.000000,48.000000,44.500000,46.500000,49.500000,47.000000,46.500000
