11.740715,9.796640,9.595622,9.672149,10.080812,10.793393,10.158722,9.475985,9.835337,9.576326
20.863205,20.713052,20.569203,20.722977,20.601018,20.643734,20.428527,20.730098,20.688346,21.153793
92.266337,92.872293,92.432162,92.605430,92.332947,92.458272,92.619150,92.433907,92.589412,92.528844
340.634985,341.565952,351.313925,355.110972,347.273134,337.218662,345.098804,341.548484,342.108511,346.725611
1963.828600,1924.042863,1957.770302,1936.245389,1922.894820,1862.624014,1858.484812,1850.131481,1851.262830,1847.562797
